,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,High_spent_Medium_value_payments,High_spent_Small_value_payments,Low_spent_Large_value_payments,Low_spent_Medium_value_payments,Low_spent_Small_value_payments,Credit_Score
88275,51461.4,3,4,16,7.0,13,10.0,9.54,8.0,1.0,949.81,34.211044565668224,76.0,1,298.89689948437626,81.68487587381547,299.96322464180827,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1
88276,51461.4,3,4,1589,7.0,13,10.0,7.54,8.0,1.0,949.81,33.29931600072008,77.0,0,17833.0,124.29949729933293,267.3486032162908,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1
88277,51461.4,3,4,16,7.0,13,3584.0,7.54,8.0,1.0,949.81,32.75471190708088,78.0,1,298.89689948437626,60.04753311211587,311.6005674035078,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1
88278,51461.4,3,4,16,-100.0,13,9.0,7.54,8.0,1.0,949.81,32.72984836053215,79.0,1,298.89689948437626,96.60385206291514,295.04424845270864,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,1
88279,51461.4,3,4,16,7.0,11,10.0,7.54,8.0,1.0,949.81,22.15994405724984,80.0,1,298.89689948437626,417.64942587948474,3.998674636139072,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1
88280,141474.2,3,3,18,0.0,9,11.0,15.62,5.0,1.0,364.38,39.72259632331063,281.0,1,0.0,707.9628403280311,705.6888263386357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
88281,141474.2,3,3,18,0.0,11,11.0,15.62,5.0,1.0,364.38,41.747300200713305,282.0,1,0.0,395.510488206415,1028.1411784602521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
88282,141474.2,3,3,18,0.0,11,11.0,15.62,5.0,1.0,364.38,37.65366945637604,283.0,1,0.0,10000.0,1222.755339011731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88283,141474.2,3,3,18,0.0,6,11.0,15.62,5.0,1.0,364.38,42.21476395559308,284.0,1,0.0,10000.0,1036.9808081238875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88284,141474.2,3,3,18,0.0,14,11.0,15.62,5.0,1.0,364.38,32.93728987141872,285.0,1,0.0,163.1519883080529,1230.4996783586141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88285,141474.2,3,3,1553,-100.0,11,11.0,19.62,5.0,1.0,364.38,34.12270414565519,286.0,1,0.0,484.84767579651907,918.8039908701477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88286,141474.2,3,3,3932,0.0,11,11.0,15.62,5.0,1.0,364.38,28.89566280488869,287.0,1,0.0,272.9106941195476,1130.7409725471193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88287,141474.2,3,3,18,0.0,11,19.0,15.62,5.0,1.0,364.38,30.174493448297127,288.0,0,0.0,726.7438810860326,706.9077855806343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
88288,134630.91,5,1,5,0.0,10,2.0,7.65,3.0,2.0,647.77,38.08584964135904,235.0,0,0.0,440.09565920539126,959.0285907946088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
88289,15173081.0,5,1,5,0.0,10,2.0,7.65,3.0,2.0,647.77,36.8639401944409,236.0,0,0.0,175.7749109854404,1213.3493390145595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
88290,134630.91,5,1,5,0.0,10,1073.0,7.65,3.0,2.0,647.77,30.32443393165233,237.0,0,0.0,1386.1719368869965,52.95231311300382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88291,134630.91,667,1,5,0.0,10,2.0,7.65,3.0,2.0,647.77,33.91724553694564,238.0,0,0.0,524.1455021807674,884.9787478192328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
88292,134630.91,5,1,5,0.0,5,19.0,7.65,3.0,2.0,647.77,33.39050329501433,239.0,0,0.0,88.47360557701721,1300.6506444229829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88293,134630.91,5,1,5,0.0,13,2.0,7.65,3.0,2.0,647.77,44.90803752426507,240.0,0,0.0,170.8607140183072,1228.263535981693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88294,134630.91,5,1,5,-100.0,10,2.0,7.65,8.0,2.0,647.77,35.11299137050768,191.0,0,0.0,152.41053558086864,1236.7137144191315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
88295,134630.91,5,1,5,0.0,9,1975.0,7.65,8.0,1.0,647.77,36.70370888055974,242.0,0,0.0,977.2373293754974,441.8869206245026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2
88296,47682.36,10,6,31,2.0,54,18.0,17.64,6.0,0.0,2510.66,32.60273670145892,153.0,1,59.98467518760196,157.15618709574562,438.8121377166524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
88297,47682.36,10,6,31,2.0,53,16.0,17.64,6.0,0.0,2510.66,32.53826692754084,154.0,0,59.98467518760196,105.42997131262405,490.538353499774,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
88298,47682.36,10,6,31,2.0,58,18.0,17.64,6.0,0.0,2510.66,31.342193830877903,155.0,1,59.98467518760196,190.75775636868823,445.2105684437098,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
88299,47682.36,10,6,31,2.0,58,18.0,14.64,6.0,0.0,2510.66,33.45472585719314,156.0,1,59.98467518760196,147.7539142401061,448.214410572292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
88300,47682.36,10,6,31,2.0,58,19.0,20.64,6.0,1.0,2510.66,41.6951504648001,191.0,1,59.98467518760196,97.34272525975643,498.6255995526416,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
88301,47682.36,10,6,31,2.0,58,21.0,17.64,6.0,0.0,2510.66,30.73384240818753,158.0,1,59.98467518760196,267.55225930291545,348.4160655094827,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
88302,47682.36,10,6,31,2.0,63,16.0,17.64,6.0,0.0,2510.66,35.96342388052519,159.0,0,59.98467518760196,271.15282982193435,364.8154949904637,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
88303,47682.36,10,6,31,2.0,58,19.0,17.64,6.0,1.0,2510.66,30.97100610820885,160.0,1,59.98467518760196,144.67030227451212,451.2980225378859,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
88304,43967.59,4,4,12,4.0,18,10.0,5.39,3.0,1.0,69.61,30.861326121893192,313.0,0,138.9375134320575,158.94947116123458,378.90959874004125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,2
88305,43967.59,4,4,12,4.0,15,14.0,5.39,3.0,2.0,69.61,39.02444337555101,314.0,0,138.9375134320575,503.69368588742,34.165384013855764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,2
88306,43967.59,4,4,12,4.0,15,12.0,5.39,3.0,2.0,69.61,37.2350787358846,315.0,0,138.9375134320575,76.53422495331013,411.3248449479657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2
88307,43967.59,4,4,12,4.0,15,14.0,5.39,3.0,2.0,69.61,39.72823512076543,316.0,0,138.9375134320575,81.98683923088414,425.8722306703917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,2
88308,43967.59,4,4,12,4.0,15,11.0,5.39,3.0,2.0,69.61,37.201533052254135,317.0,0,138.9375134320575,67.47508308626668,430.38398681500917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,2
88309,43967.59,4,4,12,4.0,15,11.0,5.39,3.0,2.0,69.61,33.576565188790696,318.0,0,138.9375134320575,69.14701637941931,418.71205352185655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2
88310,43967.59,4,4,12,-100.0,15,13.0,5.39,3.0,1.0,69.61,30.64417416420433,191.0,0,138.9375134320575,48.5557396312335,439.30333027004235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2
88311,43967.59,4,4,12,4.0,15,19.0,5.39,3.0,2.0,69.61,28.040243436646108,320.0,0,138.9375134320575,10000.0,163.11211688935086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,2
88312,36971.44,9,7,32,5.0,56,15.0,9.78,10.0,0.0,1685.12,33.125277173814474,178.0,0,100.2303566342488,165.64262605627206,331.22235064281256,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
88313,36971.44,9,7,32,5.0,59,15.0,9.78,10.0,0.0,1685.12,35.02533322447688,179.0,1,100.2303566342488,79.59495996574447,397.2700167333401,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
88314,36971.44,9,7,32,5.0,56,18.0,8.78,10.0,0.0,1685.12,31.935746003003125,180.0,1,100.2303566342488,188.59618617620927,308.26879052287535,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
88315,36971.44,9,7,32,5.0,56,15.0,9.78,10.0,1.0,1685.12,26.4717993836414,181.0,0,100.2303566342488,145.13739111665862,351.72758558242595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
88316,36971.44,9,7,32,5.0,56,15.0,9.78,10.0,0.0,1685.12,33.703897993435696,191.0,1,100.2303566342488,131.57201125167418,365.2929654474104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
88317,36971.44,9,7,32,5.0,60,18.0,9.78,10.0,0.0,1685.12,24.14656064718624,183.0,1,100.2303566342488,37.54827318868404,439.3167035104005,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
88318,36971.44,9,7,32,5.0,51,15.0,3.78,10.0,0.0,1685.12,25.63194147736044,184.0,0,100.2303566342488,270.75841178455016,246.1065649145344,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
88319,36971.44,9,7,32,5.0,56,18.0,9.78,10.0,0.0,1685.12,38.74864763117478,185.0,1,100.2303566342488,116.72726577859669,410.1377109204879,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
88320,136566.4,6,4,18,2.0,29,10.0,11.2,0.0,1.0,40.19,29.849940588194087,226.0,0,206.2879191409266,526.2744753192338,710.7909388731728,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1
88321,136566.4,6,4,18,2.0,29,10.0,11.2,0.0,1.0,40.19,41.506849506037454,227.0,0,206.2879191409266,85.86817510511449,1111.1972390872922,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
88322,136566.4,6,4,18,2.0,29,19.0,11.2,0.0,1.0,40.19,37.98095975904381,191.0,0,206.2879191409266,416.450842329565,790.6145718628418,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
88323,136566.4,6,4,18,2.0,29,10.0,11.2,0.0,1.0,40.19,40.53193438760053,229.0,0,206.2879191409266,481.838216577248,765.2271976151587,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,2
88324,136566.4,6,4,18,2.0,33,10.0,8.22,0.0,1.0,40.19,37.39580824048284,230.0,0,47822.0,386.87264344808256,820.1927707443242,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,2
88325,136566.4,6,4,18,2.0,30,19.0,11.2,0.0,1.0,40.19,36.94469452128293,231.0,0,206.2879191409266,1227.4774682033851,19.587945989021822,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,2
88326,136566.4,6,4,18,2.0,29,10.0,11.2,0.0,1.0,40.19,31.69189114236441,232.0,0,206.2879191409266,296.6182937879844,900.4471204044223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,2
88327,136566.4,6,4,18,2.0,29,10.0,11.2,0.0,1.0,40.19,33.94447315976725,233.0,0,206.2879191409266,910.2015863826313,326.8638278097756,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1
88328,108968.85,1,5,8,0.0,4,0.0,1.51,1.0,2.0,407.44,37.32927223312455,369.0,0,0.0,262.7119662308856,871.6617837691142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88329,108968.85,1,5,8,0.0,1,2.0,1.51,1.0,1.0,407.44,39.436144600131385,370.0,0,56496.0,62.09977590459983,1062.2739740954005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
88330,108968.85,1,5,8,0.0,5,2.0,1.51,1.0,2.0,407.44,41.01974030794344,371.0,0,0.0,10000.0,986.5991355702257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
88331,108968.85,1,5,8,0.0,-4,2.0,1.51,1.0,2.0,407.44,30.96729282748015,372.0,0,0.0,1160.1496536397326,14.224096360267367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88332,108968.85,1,5,8,0.0,1,3.0,1.51,1.0,2.0,407.44,35.86069829591703,373.0,0,0.0,178.46186151798562,965.9118884820143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2
88333,108968.85,1,5,8,0.0,1,3.0,1.51,1.0,1.0,407.44,40.456836387759225,374.0,0,0.0,258.58489580150325,905.7888541984967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2
88334,108968.85,1,5,8,0.0,1,2.0,1.51,1.0,2.0,407.44,38.6201699130554,375.0,0,0.0,735.9927869768608,438.3809630231392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88335,108968.85,1,5,8,0.0,1,1.0,1.51,1.0,2.0,407.44,22.699314932284288,191.0,0,0.0,907.4309658068256,266.94278419317453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88336,9618.3,8,9,22,9.0,15,19.0,15.27,11.0,0.0,4509.1,29.16934535943577,140.0,1,38.43296552441864,42.61750276455503,263.9020317110263,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0
88337,9618.3,8,9,22,9.0,15,15.0,15.27,11.0,0.0,4509.1,32.8143026679385,141.0,1,38.43296552441864,43.5963344788758,262.9231999967056,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0
88338,9618.3,8,9,22,9.0,15,15.0,15.27,11.0,0.0,4509.1,31.144077261344336,142.0,1,38.43296552441864,10000.0,249.00360985186109,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0
88339,9618.3,8,9,22,9.0,19,19.0,15.27,2104.0,1.0,4509.1,34.57366799383061,143.0,1,38.43296552441864,28.806047271795503,277.71348720378586,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0
88340,9618.3,8,383,22,9.0,15,15.0,15.27,11.0,0.0,4509.1,33.14127244408738,144.0,1,38.43296552441864,10000.0,238.5076335522605,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0
88341,9618.3,8,9,22,9.0,15,12.0,15.27,15.0,0.0,4509.1,34.52835394757022,145.0,1,38.43296552441864,0.0,252.9509655402998,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0
88342,9618.3,8,9,22,9.0,17,15.0,11.27,15.0,0.0,4509.1,37.187974166777614,146.0,1,38.43296552441864,39.936274363850096,266.5832601117313,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1
88343,9618.3,8,9,22,9.0,10,15.0,15.27,4.0,0.0,4509.1,33.54178645540534,147.0,1,38.43296552441864,14.791505476985044,271.7280289985963,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0
88344,55732.68000000001,8,8,27,5.0,14,8.0,8.35,10.0,1.0,2536.84,39.75985898809732,130.0,1,208.2720117975153,10000.0,275.5342775140968,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0
88345,55732.68000000001,8,8,27,5.0,14,8.0,8.35,145.0,1.0,2536.84,38.8957522959121,131.0,1,208.2720117975153,80.61996488007091,451.4470233224139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1
88346,55732.68000000001,8,8,5286,5.0,14,8.0,2.35,10.0,1.0,2536.84,33.536637749368026,132.0,1,208.2720117975153,505.503489157266,56.56349904521886,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0
88347,55732.68000000001,8,8,27,5.0,18,7.0,8.35,10.0,1.0,2536.84,23.70038638803133,133.0,1,208.2720117975153,229.3709409058867,332.6960472965981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0
88348,55732.68000000001,8,8,27,5.0,17,8.0,2.35,14.0,1.0,2536.84,35.20345592044065,134.0,1,208.2720117975153,204.95560834553623,337.11137985694864,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
88349,55732.68000000001,8,496,27,5.0,14,6.0,8.35,14.0,1.0,2536.84,30.859005317322985,135.0,1,208.2720117975153,111.8495575873655,420.2174306151193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
88350,55732.68000000001,8,8,27,5.0,12,9.0,8.35,14.0,1.0,2536.84,31.432253682197853,136.0,1,208.2720117975153,204.3109499116426,327.7560382908422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
88351,55732.68000000001,8,8,27,5.0,14,11.0,8.35,14.0,1.0,2536.84,28.01179280021729,137.0,1,208.2720117975153,128.8695983094874,433.19738989299736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0
88352,106666.2,6,6,12,5.0,12,18.0,15.09,6.0,1.0,1288.06,31.494608399109048,182.0,1,317.94944328949686,241.75761176011972,577.6779449503836,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
88353,106666.2,6,6,12,5.0,12,18.0,15.09,6.0,1.0,1288.06,38.14970171599749,191.0,1,317.94944328949686,209.51925243271495,599.9163042777882,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
88354,106666.2,6,6,12,5.0,12,19.0,15.09,6.0,1.0,1288.06,35.566021263164075,184.0,1,317.94944328949686,184.11049860328788,625.3250581072155,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
88355,106666.2,6,6,12,5.0,12,15.0,15.09,6.0,1.0,1288.06,39.03038555341456,185.0,1,317.94944328949686,10000.0,530.848240382589,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
88356,106666.2,6,6,12,5.0,7,19.0,15.09,6.0,1.0,1288.06,36.82680213451786,186.0,1,317.94944328949686,124.88759071056032,684.547965999943,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
88357,106666.2,6,6,12,5.0,12,19.0,15.09,6.0,1.0,1288.06,36.70183741884246,187.0,1,317.94944328949686,136.67908671120958,682.7564699992937,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
88358,106666.2,6,6,12,5.0,12,18.0,15.09,6.0,1.0,1288.06,22.34051234219173,188.0,1,317.94944328949686,479.36420618111504,360.07135052938827,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1
88359,106666.2,6,6,12,5.0,12,15.0,15.09,6.0,1.0,1288.06,38.57334903191104,189.0,0,317.94944328949686,10000.0,686.2871964862226,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
88360,39831.1,1,2,6,1.0,12,12.0,9.08,4.0,1.0,1.2,28.047027201951582,327.0,0,25.7980240980847,10000.0,469.88186415590513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
88361,39831.1,1,2,6,1.0,12,12.0,13.08,4.0,2.0,1.2,24.518262899239947,328.0,0,25.7980240980847,204.85905952778825,374.7687497074604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,2
88362,39831.1,1,2,6,1.0,12,19.0,9.08,4.0,2.0,1.2,32.975308035067954,329.0,0,25.7980240980847,141.74470797312867,437.8831012621201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,2
88363,39831.1,1,2,6,1.0,14,12.0,2.08,4.0,2.0,1.2,37.505456947176974,330.0,0,25.7980240980847,87.85909086978737,481.76871836546127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,2
88364,39831.1,1,2,6,1.0,12,14.0,9.08,4.0,2.0,1.2,32.64294492406441,331.0,0,25.7980240980847,67.40341769513448,502.2243915401142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1
88365,39831.1,1,2,6,1.0,12,12.0,9.08,6.0,2.0,1.2,34.92478456466646,332.0,0,25.7980240980847,127.13194959720896,442.4958596380397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,2
88366,39831.1,1,2,6,1.0,12,12.0,6.08,6.0,2.0,1.2,34.65556454376636,333.0,0,25.7980240980847,41.79691822635143,517.8308910088972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,2
88367,39831.1,1,2,6,1.0,12,11.0,9.08,6.0,2.0,1.2,28.331974503324123,334.0,0,25.7980240980847,10000.0,309.7137078207352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,2
88368,126689.0,3,1,5580,3.0,14,2.0,-4.27,1.0,2.0,597.81,33.87292026732687,231.0,0,272.2814363914512,1242.1545301736999,-3.333333333333333e+26,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,2
88369,126689.0,3,1,5,3.0,14,0.0,1.73,1.0,2.0,597.81,22.77139232700189,232.0,0,272.2814363914512,971.396501388912,80.6637288863036,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1
88370,126689.0,3,1,1024,3.0,14,-1.0,-3.27,1.0,2.0,597.81,30.922321529672665,233.0,0,272.2814363914512,10000.0,841.6987861841993,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,2
88371,126689.0,3,1,5,3.0,14,2.0,1.73,3.0,2.0,597.81,37.39063536061712,234.0,0,272.2814363914512,10000.0,785.1396936742664,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
88372,126689.0,3,1,5,3.0,14,2.0,1.73,3.0,2.0,597.81,39.70322878734566,235.0,0,272.2814363914512,10000.0,637.0497880068656,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
88373,126689.0,3,1,5,3.0,14,2.0,1.73,3.0,2.0,597.81,34.06068438079903,191.0,0,272.2814363914512,877.1283630108014,194.9318672644141,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
88374,126689.0,3,1,1434,3.0,14,2.0,1.73,3.0,2.0,597.81,34.63021235085941,237.0,0,272.2814363914512,209.83902579940622,812.2212044758094,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
88375,126689.0,3,1,5,3.0,14,-1.0,6.73,3.0,1.0,597.81,34.418702013099434,238.0,0,272.2814363914512,403.35039814134313,628.7098321338724,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
88376,103668.45,7,3,4,3.0,26,8.0,11.37,2.0,1.0,1320.03,40.50532010334568,395.0,0,79135.0,187.6581636814866,697.8409732396498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88377,103668.45,7,3,4,3.0,26,11.0,11.37,2.0,1.0,1320.03,40.13138628562347,396.0,0,210.20461307886376,560.8205402541413,364.6785966669952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
88378,103668.45,7,3,4,3.0,31,8.0,16.369999999999994,2.0,1.0,1320.03,24.05270322858178,397.0,0,210.20461307886376,868.8745139784404,56.62462294269597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
88379,103668.45,7,3,4,3.0,21,19.0,11.37,5.0,1.0,1320.03,30.866736570994483,398.0,0,210.20461307886376,100.09891812641979,785.4002187947167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88380,103668.45,7,3,4,3.0,26,8.0,11.37,5.0,1.0,1320.03,36.67872165393111,399.0,0,210.20461307886376,406.97286544896104,518.5262714721754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
88381,103668.45,7,3,4,3.0,30,8.0,11.37,5.0,1.0,1320.03,31.034082503541608,400.0,0,210.20461307886376,1043.2948095823513,-3.333333333333333e+26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88382,103668.45,7,3,4,3.0,26,8.0,11.37,5.0,1.0,1320.03,25.93467218335233,401.0,0,210.20461307886376,10000.0,425.76482873988897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88383,103668.45,7,3,4,3.0,26,8.0,11.37,5.0,1.0,1320.03,38.43066822702835,402.0,0,210.20461307886376,10000.0,326.0184534401874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88384,14696.765,4,4,6,3.0,2,6.0,3.96,1.0,2.0,531.86,31.729297628733047,233.0,0,21.488801713545666,61.116652959074926,304.76758699404604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,2
88385,14696.765,4,4,6,3.0,2,6.0,10.96,1.0,1.0,531.86,26.870138159705057,234.0,0,21.488801713545666,120.05665145736332,275.82758849575765,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
88386,14696.765,4,4,6,3.0,2,6.0,3.96,3.0,2.0,531.86,29.246440610256265,235.0,0,21.488801713545666,86.94789684522944,288.9363431078916,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,2
